Trial,Temperature,Speed,Distance,Pressure,Efficiency
3077,80.0,160.0,7.0,8.0,0.0
3078,80.0,160.0,7.0,9.0,0.0
3079,80.0,160.0,7.0,10.0,0.0
3080,50.0,165.0,7.0,0.0,0.0
3081,50.0,165.0,7.0,1.0,0.0
3082,50.0,165.0,7.0,2.0,0.0
3083,50.0,165.0,7.0,3.0,0.0
3084,50.0,165.0,7.0,4.0,0.0
3085,50.0,165.0,7.0,5.0,0.0
3086,50.0,165.0,7.0,6.0,0.0
3087,50.0,165.0,7.0,7.0,0.0
3088,50.0,165.0,7.0,8.0,0.0
3089,50.0,165.0,7.0,9.0,0.0
3090,50.0,165.0,7.0,10.0,0.0
3091,55.0,165.0,7.0,0.0,0.0
3092,55.0,165.0,7.0,1.0,0.0
3093,55.0,165.0,7.0,2.0,0.0
3094,55.0,165.0,7.0,3.0,0.0
3095,55.0,165.0,7.0,4.0,0.0
3096,55.0,165.0,7.0,5.0,0.0
3097,55.0,165.0,7.0,6.0,0.0
3098,55.0,165.0,7.0,7.0,0.0
3099,55.0,165.0,7.0,8.0,0.0
3100,55.0,165.0,7.0,9.0,0.0
3101,55.0,165.0,7.0,10.0,0.0
3102,60.0,165.0,7.0,0.0,0.0
3103,60.0,165.0,7.0,1.0,0.0
3104,60.0,165.0,7.0,2.0,0.0
3105,60.0,165.0,7.0,3.0,0.0
3106,60.0,165.0,7.0,4.0,0.0
3107,60.0,165.0,7.0,5.0,0.0
3108,60.0,165.0,7.0,6.0,0.0
3109,60.0,165.0,7.0,7.0,0.0
3110,60.0,165.0,7.0,8.0,0.0
3111,60.0,165.0,7.0,9.0,0.0
3112,60.0,165.0,7.0,10.0,0.0
3113,65.0,165.0,7.0,0.0,0.0
3114,65.0,165.0,7.0,1.0,0.0
3115,65.0,165.0,7.0,2.0,0.0
3116,65.0,165.0,7.0,3.0,0.0
3117,65.0,165.0,7.0,4.0,0.0
3118,65.0,165.0,7.0,5.0,0.0
3119,65.0,165.0,7.0,6.0,0.0
3120,65.0,165.0,7.0,7.0,0.0
3121,65.0,165.0,7.0,8.0,0.0
3122,65.0,165.0,7.0,9.0,0.0
3123,65.0,165.0,7.0,10.0,0.0
3124,70.0,165.0,7.0,0.0,0.0
3125,70.0,165.0,7.0,1.0,0.0
3126,70.0,165.0,7.0,2.0,0.0
3127,70.0,165.0,7.0,3.0,0.0
3128,70.0,165.0,7.0,4.0,0.0
3129,70.0,165.0,7.0,5.0,0.0
3130,70.0,165.0,7.0,6.0,0.0
3131,70.0,165.0,7.0,7.0,0.0
3132,70.0,165.0,7.0,8.0,0.0
3133,70.0,165.0,7.0,9.0,0.0
3134,70.0,165.0,7.0,10.0,0.0
3135,75.0,165.0,7.0,0.0,0.0
3136,75.0,165.0,7.0,1.0,0.0
3137,75.0,165.0,7.0,2.0,0.0
3138,75.0,165.0,7.0,3.0,0.0
3139,75.0,165.0,7.0,4.0,0.0
3140,75.0,165.0,7.0,5.0,0.0
3141,75.0,165.0,7.0,6.0,0.0
3142,75.0,165.0,7.0,7.0,0.0
3143,75.0,165.0,7.0,8.0,0.0
3144,75.0,165.0,7.0,9.0,0.0
3145,75.0,165.0,7.0,10.0,0.0
3146,80.0,165.0,7.0,0.0,0.0
3147,80.0,165.0,7.0,1.0,0.0
3148,80.0,165.0,7.0,2.0,0.0
3149,80.0,165.0,7.0,3.0,0.0
3150,80.0,165.0,7.0,4.0,0.0
3151,80.0,165.0,7.0,5.0,0.0
3152,80.0,165.0,7.0,6.0,0.0
3153,80.0,165.0,7.0,7.0,0.0
3154,80.0,165.0,7.0,8.0,0.0
3155,80.0,165.0,7.0,9.0,0.0
3156,80.0,165.0,7.0,10.0,0.0
3157,50.0,170.0,7.0,0.0,0.0
3158,50.0,170.0,7.0,1.0,0.0
3159,50.0,170.0,7.0,2.0,0.0
3160,50.0,170.0,7.0,3.0,0.0
3161,50.0,170.0,7.0,4.0,0.0
3162,50.0,170.0,7.0,5.0,0.0
3163,50.0,170.0,7.0,6.0,0.0
3164,50.0,170.0,7.0,7.0,0.0
3165,50.0,170.0,7.0,8.0,0.0
3166,50.0,170.0,7.0,9.0,0.0
3167,50.0,170.0,7.0,10.0,0.0
3168,55.0,170.0,7.0,0.0,0.0
3169,55.0,170.0,7.0,1.0,0.0
3170,55.0,170.0,7.0,2.0,0.0
3171,55.0,170.0,7.0,3.0,0.0
3172,55.0,170.0,7.0,4.0,0.0
3173,55.0,170.0,7.0,5.0,0.0
3174,55.0,170.0,7.0,6.0,0.0
3175,55.0,170.0,7.0,7.0,0.0
3176,55.0,170.0,7.0,8.0,0.0
3177,55.0,170.0,7.0,9.0,0.0
3178,55.0,170.0,7.0,10.0,0.0
3179,60.0,170.0,7.0,0.0,0.0
3180,60.0,170.0,7.0,1.0,0.0
3181,60.0,170.0,7.0,2.0,0.0
3182,60.0,170.0,7.0,3.0,0.0
3183,60.0,170.0,7.0,4.0,0.0
3184,60.0,170.0,7.0,5.0,0.0
3185,60.0,170.0,7.0,6.0,0.0
3186,60.0,170.0,7.0,7.0,0.0
3187,60.0,170.0,7.0,8.0,0.0
3188,60.0,170.0,7.0,9.0,0.0
3189,60.0,170.0,7.0,10.0,0.0
3190,65.0,170.0,7.0,0.0,0.0
3191,65.0,170.0,7.0,1.0,0.0
3192,65.0,170.0,7.0,2.0,0.0
3193,65.0,170.0,7.0,3.0,0.0
3194,65.0,170.0,7.0,4.0,0.0
3195,65.0,170.0,7.0,5.0,0.0
3196,65.0,170.0,7.0,6.0,0.0
3197,65.0,170.0,7.0,7.0,0.0
3198,65.0,170.0,7.0,8.0,0.0
3199,65.0,170.0,7.0,9.0,0.0
3200,65.0,170.0,7.0,10.0,0.0
3201,70.0,170.0,7.0,0.0,0.0
3202,70.0,170.0,7.0,1.0,0.0
3203,70.0,170.0,7.0,2.0,0.0
3204,70.0,170.0,7.0,3.0,0.0
3205,70.0,170.0,7.0,4.0,0.0
3206,70.0,170.0,7.0,5.0,0.0
3207,70.0,170.0,7.0,6.0,0.0
3208,70.0,170.0,7.0,7.0,0.0
3209,70.0,170.0,7.0,8.0,0.0
3210,70.0,170.0,7.0,9.0,0.0
3211,70.0,170.0,7.0,10.0,0.0
3212,75.0,170.0,7.0,0.0,0.0
3213,75.0,170.0,7.0,1.0,0.0
3214,75.0,170.0,7.0,2.0,0.0
3215,75.0,170.0,7.0,3.0,0.0
3216,75.0,170.0,7.0,4.0,0.0
3217,75.0,170.0,7.0,5.0,0.0
3218,75.0,170.0,7.0,6.0,0.0
3219,75.0,170.0,7.0,7.0,0.0
3220,75.0,170.0,7.0,8.0,0.0
3221,75.0,170.0,7.0,9.0,0.0
3222,75.0,170.0,7.0,10.0,0.0
3223,80.0,170.0,7.0,0.0,0.0
3224,80.0,170.0,7.0,1.0,0.0
3225,80.0,170.0,7.0,2.0,0.0
3226,80.0,170.0,7.0,3.0,0.0
3227,80.0,170.0,7.0,4.0,0.0
3228,80.0,170.0,7.0,5.0,0.0
3229,80.0,170.0,7.0,6.0,0.0
3230,80.0,170.0,7.0,7.0,0.0
3231,80.0,170.0,7.0,8.0,0.0
3232,80.0,170.0,7.0,9.0,0.0
3233,80.0,170.0,7.0,10.0,0.0
3234,50.0,175.0,7.0,0.0,0.0
3235,50.0,175.0,7.0,1.0,0.0
3236,50.0,175.0,7.0,2.0,0.0
3237,50.0,175.0,7.0,3.0,0.0
3238,50.0,175.0,7.0,4.0,0.0
3239,50.0,175.0,7.0,5.0,0.0
3240,50.0,175.0,7.0,6.0,0.0
3241,50.0,175.0,7.0,7.0,0.0
3242,50.0,175.0,7.0,8.0,0.0
3243,50.0,175.0,7.0,9.0,0.0
3244,50.0,175.0,7.0,10.0,0.0
3245,55.0,175.0,7.0,0.0,0.0
3246,55.0,175.0,7.0,1.0,0.0
3247,55.0,175.0,7.0,2.0,0.0
3248,55.0,175.0,7.0,3.0,0.0
3249,55.0,175.0,7.0,4.0,0.0
3250,55.0,175.0,7.0,5.0,0.0
3251,55.0,175.0,7.0,6.0,0.0
3252,55.0,175.0,7.0,7.0,0.0
3253,55.0,175.0,7.0,8.0,0.0
3254,55.0,175.0,7.0,9.0,0.0
3255,55.0,175.0,7.0,10.0,0.0
3256,60.0,175.0,7.0,0.0,0.0
3257,60.0,175.0,7.0,1.0,0.0
3258,60.0,175.0,7.0,2.0,0.0
3259,60.0,175.0,7.0,3.0,0.0
3260,60.0,175.0,7.0,4.0,0.0
3261,60.0,175.0,7.0,5.0,0.0
3262,60.0,175.0,7.0,6.0,0.0
3263,60.0,175.0,7.0,7.0,0.0
3264,60.0,175.0,7.0,8.0,0.0
3265,60.0,175.0,7.0,9.0,0.0
3266,60.0,175.0,7.0,10.0,0.0
3267,65.0,175.0,7.0,0.0,0.0
3268,65.0,175.0,7.0,1.0,0.0
3269,65.0,175.0,7.0,2.0,0.0
3270,65.0,175.0,7.0,3.0,0.0
3271,65.0,175.0,7.0,4.0,0.0
3272,65.0,175.0,7.0,5.0,0.0
3273,65.0,175.0,7.0,6.0,0.0
3274,65.0,175.0,7.0,7.0,0.0
3275,65.0,175.0,7.0,8.0,0.0
3276,65.0,175.0,7.0,9.0,0.0
3277,65.0,175.0,7.0,10.0,0.0
3278,70.0,175.0,7.0,0.0,0.0
3279,70.0,175.0,7.0,1.0,0.0
3280,70.0,175.0,7.0,2.0,0.0
3281,70.0,175.0,7.0,3.0,0.0
3282,70.0,175.0,7.0,4.0,0.0
3283,70.0,175.0,7.0,5.0,0.0
3284,70.0,175.0,7.0,6.0,0.0
3285,70.0,175.0,7.0,7.0,0.0
3286,70.0,175.0,7.0,8.0,0.0
3287,70.0,175.0,7.0,9.0,0.0
3288,70.0,175.0,7.0,10.0,0.0
3289,75.0,175.0,7.0,0.0,0.0
3290,75.0,175.0,7.0,1.0,0.0
3291,75.0,175.0,7.0,2.0,0.0
3292,75.0,175.0,7.0,3.0,0.0
3293,75.0,175.0,7.0,4.0,0.0
3294,75.0,175.0,7.0,5.0,0.0
3295,75.0,175.0,7.0,6.0,0.0
3296,75.0,175.0,7.0,7.0,0.0
3297,75.0,175.0,7.0,8.0,0.0
3298,75.0,175.0,7.0,9.0,0.0
3299,75.0,175.0,7.0,10.0,0.0
3300,80.0,175.0,7.0,0.0,0.0
3301,80.0,175.0,7.0,1.0,0.0
3302,80.0,175.0,7.0,2.0,0.0
3303,80.0,175.0,7.0,3.0,0.0
3304,80.0,175.0,7.0,4.0,0.0
3305,80.0,175.0,7.0,5.0,0.0
3306,80.0,175.0,7.0,6.0,0.0
3307,80.0,175.0,7.0,7.0,0.0
3308,80.0,175.0,7.0,8.0,0.0
3309,80.0,175.0,7.0,9.0,0.0
3310,80.0,175.0,7.0,10.0,0.0
3311,50.0,180.0,7.0,0.0,0.0
3312,50.0,180.0,7.0,1.0,0.0
3313,50.0,180.0,7.0,2.0,0.0
3314,50.0,180.0,7.0,3.0,0.0
3315,50.0,180.0,7.0,4.0,0.0
3316,50.0,180.0,7.0,5.0,0.0
3317,50.0,180.0,7.0,6.0,0.0
3318,50.0,180.0,7.0,7.0,0.0
3319,50.0,180.0,7.0,8.0,0.0
3320,50.0,180.0,7.0,9.0,0.0
3321,50.0,180.0,7.0,10.0,0.0
3322,55.0,180.0,7.0,0.0,0.0
3323,55.0,180.0,7.0,1.0,0.0
3324,55.0,180.0,7.0,2.0,0.0
3325,55.0,180.0,7.0,3.0,0.0
3326,55.0,180.0,7.0,4.0,0.0
3327,55.0,180.0,7.0,5.0,0.0
3328,55.0,180.0,7.0,6.0,0.0
3329,55.0,180.0,7.0,7.0,0.0
3330,55.0,180.0,7.0,8.0,0.0
3331,55.0,180.0,7.0,9.0,0.0
3332,55.0,180.0,7.0,10.0,0.0
3333,60.0,180.0,7.0,0.0,0.0
3334,60.0,180.0,7.0,1.0,0.0
3335,60.0,180.0,7.0,2.0,0.0
3336,60.0,180.0,7.0,3.0,0.0
3337,60.0,180.0,7.0,4.0,0.0
3338,60.0,180.0,7.0,5.0,0.0
3339,60.0,180.0,7.0,6.0,0.0
3340,60.0,180.0,7.0,7.0,0.0
3341,60.0,180.0,7.0,8.0,0.0
3342,60.0,180.0,7.0,9.0,0.0
3343,60.0,180.0,7.0,10.0,0.0
3344,65.0,180.0,7.0,0.0,0.0
3345,65.0,180.0,7.0,1.0,0.0
3346,65.0,180.0,7.0,2.0,0.0
3347,65.0,180.0,7.0,3.0,0.0
3348,65.0,180.0,7.0,4.0,0.0
3349,65.0,180.0,7.0,5.0,0.0
3350,65.0,180.0,7.0,6.0,0.0
3351,65.0,180.0,7.0,7.0,0.0
3352,65.0,180.0,7.0,8.0,0.0
3353,65.0,180.0,7.0,9.0,0.0
3354,65.0,180.0,7.0,10.0,0.0
3355,70.0,180.0,7.0,0.0,0.0
3356,70.0,180.0,7.0,1.0,0.0
3357,70.0,180.0,7.0,2.0,0.0
3358,70.0,180.0,7.0,3.0,0.0
3359,70.0,180.0,7.0,4.0,0.0
3360,70.0,180.0,7.0,5.0,0.0
3361,70.0,180.0,7.0,6.0,0.0
3362,70.0,180.0,7.0,7.0,0.0
3363,70.0,180.0,7.0,8.0,0.0
3364,70.0,180.0,7.0,9.0,0.0
3365,70.0,180.0,7.0,10.0,0.0
3366,75.0,180.0,7.0,0.0,0.0
3367,75.0,180.0,7.0,1.0,0.0
3368,75.0,180.0,7.0,2.0,0.0
3369,75.0,180.0,7.0,3.0,0.0
3370,75.0,180.0,7.0,4.0,0.0
3371,75.0,180.0,7.0,5.0,0.0
3372,75.0,180.0,7.0,6.0,0.0
3373,75.0,180.0,7.0,7.0,0.0
3374,75.0,180.0,7.0,8.0,0.0
3375,75.0,180.0,7.0,9.0,0.0
3376,75.0,180.0,7.0,10.0,0.0
3377,80.0,180.0,7.0,0.0,0.0
3378,80.0,180.0,7.0,1.0,0.0
3379,80.0,180.0,7.0,2.0,0.0
3380,80.0,180.0,7.0,3.0,0.0
3381,80.0,180.0,7.0,4.0,0.0
3382,80.0,180.0,7.0,5.0,0.0
3383,80.0,180.0,7.0,6.0,0.0
3384,80.0,180.0,7.0,7.0,0.0
3385,80.0,180.0,7.0,8.0,0.0
3386,80.0,180.0,7.0,9.0,0.0
3387,80.0,180.0,7.0,10.0,0.0
3388,50.0,185.0,7.0,0.0,0.0
3389,50.0,185.0,7.0,1.0,0.0
3390,50.0,185.0,7.0,2.0,0.0
3391,50.0,185.0,7.0,3.0,0.0
3392,50.0,185.0,7.0,4.0,0.0
3393,50.0,185.0,7.0,5.0,0.0
3394,50.0,185.0,7.0,6.0,0.0
3395,50.0,185.0,7.0,7.0,0.0
3396,50.0,185.0,7.0,8.0,0.0
3397,50.0,185.0,7.0,9.0,0.0
3398,50.0,185.0,7.0,10.0,0.0
3399,55.0,185.0,7.0,0.0,0.0
3400,55.0,185.0,7.0,1.0,0.0
3401,55.0,185.0,7.0,2.0,0.0
3402,55.0,185.0,7.0,3.0,0.0
3403,55.0,185.0,7.0,4.0,0.0
3404,55.0,185.0,7.0,5.0,0.0
3405,55.0,185.0,7.0,6.0,0.0
3406,55.0,185.0,7.0,7.0,0.0
3407,55.0,185.0,7.0,8.0,0.0
3408,55.0,185.0,7.0,9.0,0.0
3409,55.0,185.0,7.0,10.0,0.0
3410,60.0,185.0,7.0,0.0,0.0
3411,60.0,185.0,7.0,1.0,0.0
3412,60.0,185.0,7.0,2.0,0.0
3413,60.0,185.0,7.0,3.0,0.0
3414,60.0,185.0,7.0,4.0,0.0
3415,60.0,185.0,7.0,5.0,0.0
3416,60.0,185.0,7.0,6.0,0.0
3417,60.0,185.0,7.0,7.0,0.0
3418,60.0,185.0,7.0,8.0,0.0
3419,60.0,185.0,7.0,9.0,0.0
3420,60.0,185.0,7.0,10.0,0.0
3421,65.0,185.0,7.0,0.0,0.0
3422,65.0,185.0,7.0,1.0,0.0
3423,65.0,185.0,7.0,2.0,0.0
3424,65.0,185.0,7.0,3.0,0.0
3425,65.0,185.0,7.0,4.0,0.0
3426,65.0,185.0,7.0,5.0,0.0
3427,65.0,185.0,7.0,6.0,0.0
3428,65.0,185.0,7.0,7.0,0.0
3429,65.0,185.0,7.0,8.0,0.0
3430,65.0,185.0,7.0,9.0,0.0
3431,65.0,185.0,7.0,10.0,0.0
3432,70.0,185.0,7.0,0.0,0.0
3433,70.0,185.0,7.0,1.0,0.0
3434,70.0,185.0,7.0,2.0,0.0
3435,70.0,185.0,7.0,3.0,0.0
3436,70.0,185.0,7.0,4.0,0.0
3437,70.0,185.0,7.0,5.0,0.0
3438,70.0,185.0,7.0,6.0,0.0
3439,70.0,185.0,7.0,7.0,0.0
3440,70.0,185.0,7.0,8.0,0.0
3441,70.0,185.0,7.0,9.0,0.0
3442,70.0,185.0,7.0,10.0,0.0
3443,75.0,185.0,7.0,0.0,0.0
3444,75.0,185.0,7.0,1.0,0.0
3445,75.0,185.0,7.0,2.0,0.0
3446,75.0,185.0,7.0,3.0,0.0
3447,75.0,185.0,7.0,4.0,0.0
3448,75.0,185.0,7.0,5.0,0.0
3449,75.0,185.0,7.0,6.0,0.0
3450,75.0,185.0,7.0,7.0,0.0
3451,75.0,185.0,7.0,8.0,0.0
3452,75.0,185.0,7.0,9.0,0.0
3453,75.0,185.0,7.0,10.0,0.0
3454,80.0,185.0,7.0,0.0,0.0
3455,80.0,185.0,7.0,1.0,0.0
3456,80.0,185.0,7.0,2.0,0.0
3457,80.0,185.0,7.0,3.0,0.0
3458,80.0,185.0,7.0,4.0,0.0
3459,80.0,185.0,7.0,5.0,0.0
3460,80.0,185.0,7.0,6.0,0.0
3461,80.0,185.0,7.0,7.0,0.0
3462,80.0,185.0,7.0,8.0,0.0
3463,80.0,185.0,7.0,9.0,0.0
3464,80.0,185.0,7.0,10.0,0.0
3465,50.0,190.0,7.0,0.0,0.0
3466,50.0,190.0,7.0,1.0,0.0
3467,50.0,190.0,7.0,2.0,0.0
3468,50.0,190.0,7.0,3.0,0.0
3469,50.0,190.0,7.0,4.0,0.0
3470,50.0,190.0,7.0,5.0,0.0
3471,50.0,190.0,7.0,6.0,0.0
3472,50.0,190.0,7.0,7.0,0.0
3473,50.0,190.0,7.0,8.0,0.0
3474,50.0,190.0,7.0,9.0,0.0
3475,50.0,190.0,7.0,10.0,0.0
3476,55.0,190.0,7.0,0.0,0.0
3477,55.0,190.0,7.0,1.0,0.0
3478,55.0,190.0,7.0,2.0,0.0
3479,55.0,190.0,7.0,3.0,0.0
3480,55.0,190.0,7.0,4.0,0.0
3481,55.0,190.0,7.0,5.0,0.0
3482,55.0,190.0,7.0,6.0,0.0
3483,55.0,190.0,7.0,7.0,0.0
3484,55.0,190.0,7.0,8.0,0.0
3485,55.0,190.0,7.0,9.0,0.0
3486,55.0,190.0,7.0,10.0,0.0
3487,60.0,190.0,7.0,0.0,0.0
3488,60.0,190.0,7.0,1.0,0.0
3489,60.0,190.0,7.0,2.0,0.0
3490,60.0,190.0,7.0,3.0,0.0
3491,60.0,190.0,7.0,4.0,0.0
3492,60.0,190.0,7.0,5.0,0.0
3493,60.0,190.0,7.0,6.0,0.0
3494,60.0,190.0,7.0,7.0,0.0
3495,60.0,190.0,7.0,8.0,0.0
3496,60.0,190.0,7.0,9.0,0.0
3497,60.0,190.0,7.0,10.0,0.0
3498,65.0,190.0,7.0,0.0,0.0
3499,65.0,190.0,7.0,1.0,0.0
3500,65.0,190.0,7.0,2.0,0.0
3501,65.0,190.0,7.0,3.0,0.0
3502,65.0,190.0,7.0,4.0,0.0
3503,65.0,190.0,7.0,5.0,0.0
3504,65.0,190.0,7.0,6.0,0.0
3505,65.0,190.0,7.0,7.0,0.0
3506,65.0,190.0,7.0,8.0,0.0
3507,65.0,190.0,7.0,9.0,0.0
3508,65.0,190.0,7.0,10.0,0.0
3509,70.0,190.0,7.0,0.0,0.0
3510,70.0,190.0,7.0,1.0,0.0
3511,70.0,190.0,7.0,2.0,0.0
3512,70.0,190.0,7.0,3.0,0.0
3513,70.0,190.0,7.0,4.0,0.0
3514,70.0,190.0,7.0,5.0,0.0
3515,70.0,190.0,7.0,6.0,0.0
3516,70.0,190.0,7.0,7.0,0.0
3517,70.0,190.0,7.0,8.0,0.0
3518,70.0,190.0,7.0,9.0,0.0
3519,70.0,190.0,7.0,10.0,0.0
3520,75.0,190.0,7.0,0.0,0.0
3521,75.0,190.0,7.0,1.0,0.0
3522,75.0,190.0,7.0,2.0,0.0
3523,75.0,190.0,7.0,3.0,0.0
3524,75.0,190.0,7.0,4.0,0.0
3525,75.0,190.0,7.0,5.0,0.0
3526,75.0,190.0,7.0,6.0,0.0
3527,75.0,190.0,7.0,7.0,0.0
3528,75.0,190.0,7.0,8.0,0.0
3529,75.0,190.0,7.0,9.0,0.0
3530,75.0,190.0,7.0,10.0,0.0
3531,80.0,190.0,7.0,0.0,0.0
3532,80.0,190.0,7.0,1.0,0.0
3533,80.0,190.0,7.0,2.0,0.0
3534,80.0,190.0,7.0,3.0,0.0
3535,80.0,190.0,7.0,4.0,0.0
3536,80.0,190.0,7.0,5.0,0.0
3537,80.0,190.0,7.0,6.0,0.0
3538,80.0,190.0,7.0,7.0,0.0
3539,80.0,190.0,7.0,8.0,0.0
3540,80.0,190.0,7.0,9.0,0.0
3541,80.0,190.0,7.0,10.0,0.0
3542,50.0,195.0,7.0,0.0,0.0
3543,50.0,195.0,7.0,1.0,0.0
3544,50.0,195.0,7.0,2.0,0.0
3545,50.0,195.0,7.0,3.0,0.0
3546,50.0,195.0,7.0,4.0,0.0
3547,50.0,195.0,7.0,5.0,0.0
3548,50.0,195.0,7.0,6.0,0.0
3549,50.0,195.0,7.0,7.0,0.0
3550,50.0,195.0,7.0,8.0,0.0
3551,50.0,195.0,7.0,9.0,0.0
3552,50.0,195.0,7.0,10.0,0.0
3553,55.0,195.0,7.0,0.0,0.0
3554,55.0,195.0,7.0,1.0,0.0
3555,55.0,195.0,7.0,2.0,0.0
3556,55.0,195.0,7.0,3.0,0.0
3557,55.0,195.0,7.0,4.0,0.0
3558,55.0,195.0,7.0,5.0,0.0
3559,55.0,195.0,7.0,6.0,0.0
3560,55.0,195.0,7.0,7.0,0.0
3561,55.0,195.0,7.0,8.0,0.0
3562,55.0,195.0,7.0,9.0,0.0
3563,55.0,195.0,7.0,10.0,0.0
3564,60.0,195.0,7.0,0.0,0.0
3565,60.0,195.0,7.0,1.0,0.0
3566,60.0,195.0,7.0,2.0,0.0
3567,60.0,195.0,7.0,3.0,0.0
3568,60.0,195.0,7.0,4.0,0.0
3569,60.0,195.0,7.0,5.0,0.0
3570,60.0,195.0,7.0,6.0,0.0
3571,60.0,195.0,7.0,7.0,0.0
3572,60.0,195.0,7.0,8.0,0.0
3573,60.0,195.0,7.0,9.0,0.0
3574,60.0,195.0,7.0,10.0,0.0
3575,65.0,195.0,7.0,0.0,0.0
3576,65.0,195.0,7.0,1.0,0.0
3577,65.0,195.0,7.0,2.0,0.0
3578,65.0,195.0,7.0,3.0,0.0
3579,65.0,195.0,7.0,4.0,0.0
3580,65.0,195.0,7.0,5.0,0.0
3581,65.0,195.0,7.0,6.0,0.0
3582,65.0,195.0,7.0,7.0,0.0
3583,65.0,195.0,7.0,8.0,0.0
3584,65.0,195.0,7.0,9.0,0.0
3585,65.0,195.0,7.0,10.0,0.0
3586,70.0,195.0,7.0,0.0,0.0
3587,70.0,195.0,7.0,1.0,0.0
3588,70.0,195.0,7.0,2.0,0.0
3589,70.0,195.0,7.0,3.0,0.0
3590,70.0,195.0,7.0,4.0,0.0
3591,70.0,195.0,7.0,5.0,0.0
3592,70.0,195.0,7.0,6.0,0.0
3593,70.0,195.0,7.0,7.0,0.0
3594,70.0,195.0,7.0,8.0,0.0
3595,70.0,195.0,7.0,9.0,0.0
3596,70.0,195.0,7.0,10.0,0.0
3597,75.0,195.0,7.0,0.0,0.0
3598,75.0,195.0,7.0,1.0,0.0
3599,75.0,195.0,7.0,2.0,0.0
3600,75.0,195.0,7.0,3.0,0.0
3601,75.0,195.0,7.0,4.0,0.0
3602,75.0,195.0,7.0,5.0,0.0
3603,75.0,195.0,7.0,6.0,0.0
3604,75.0,195.0,7.0,7.0,0.0
3605,75.0,195.0,7.0,8.0,0.0
3606,75.0,195.0,7.0,9.0,0.0
3607,75.0,195.0,7.0,10.0,0.0
3608,80.0,195.0,7.0,0.0,0.0
3609,80.0,195.0,7.0,1.0,0.0
3610,80.0,195.0,7.0,2.0,0.0
3611,80.0,195.0,7.0,3.0,0.0
3612,80.0,195.0,7.0,4.0,0.0
3613,80.0,195.0,7.0,5.0,0.0
3614,80.0,195.0,7.0,6.0,0.0
3615,80.0,195.0,7.0,7.0,0.0
3616,80.0,195.0,7.0,8.0,0.0
3617,80.0,195.0,7.0,9.0,0.0
3618,80.0,195.0,7.0,10.0,0.0
3619,50.0,200.0,7.0,0.0,0.0
3620,50.0,200.0,7.0,1.0,0.0
3621,50.0,200.0,7.0,2.0,0.0
3622,50.0,200.0,7.0,3.0,0.0
3623,50.0,200.0,7.0,4.0,0.0
3624,50.0,200.0,7.0,5.0,0.0
3625,50.0,200.0,7.0,6.0,0.0
3626,50.0,200.0,7.0,7.0,0.0
3627,50.0,200.0,7.0,8.0,0.0
3628,50.0,200.0,7.0,9.0,0.0
3629,50.0,200.0,7.0,10.0,0.0
3630,55.0,200.0,7.0,0.0,0.0
3631,55.0,200.0,7.0,1.0,0.0
3632,55.0,200.0,7.0,2.0,0.0
3633,55.0,200.0,7.0,3.0,0.0
3634,55.0,200.0,7.0,4.0,0.0
3635,55.0,200.0,7.0,5.0,0.0
3636,55.0,200.0,7.0,6.0,0.0
3637,55.0,200.0,7.0,7.0,0.0
3638,55.0,200.0,7.0,8.0,0.0
3639,55.0,200.0,7.0,9.0,0.0
3640,55.0,200.0,7.0,10.0,0.0
3641,60.0,200.0,7.0,0.0,0.0
3642,60.0,200.0,7.0,1.0,0.0
3643,60.0,200.0,7.0,2.0,0.0
3644,60.0,200.0,7.0,3.0,0.0
3645,60.0,200.0,7.0,4.0,0.0
3646,60.0,200.0,7.0,5.0,0.0
3647,60.0,200.0,7.0,6.0,0.0
3648,60.0,200.0,7.0,7.0,0.0
3649,60.0,200.0,7.0,8.0,0.0
3650,60.0,200.0,7.0,9.0,0.0
3651,60.0,200.0,7.0,10.0,0.0
3652,65.0,200.0,7.0,0.0,0.0
3653,65.0,200.0,7.0,1.0,0.0
3654,65.0,200.0,7.0,2.0,0.0
3655,65.0,200.0,7.0,3.0,0.0
3656,65.0,200.0,7.0,4.0,0.0
3657,65.0,200.0,7.0,5.0,0.0
3658,65.0,200.0,7.0,6.0,0.0
3659,65.0,200.0,7.0,7.0,0.0
3660,65.0,200.0,7.0,8.0,0.0
3661,65.0,200.0,7.0,9.0,0.0
3662,65.0,200.0,7.0,10.0,0.0
3663,70.0,200.0,7.0,0.0,0.0
3664,70.0,200.0,7.0,1.0,0.0
3665,70.0,200.0,7.0,2.0,0.0
3666,70.0,200.0,7.0,3.0,0.0
3667,70.0,200.0,7.0,4.0,0.0
3668,70.0,200.0,7.0,5.0,0.0
3669,70.0,200.0,7.0,6.0,0.0
3670,70.0,200.0,7.0,7.0,0.0
3671,70.0,200.0,7.0,8.0,0.0
3672,70.0,200.0,7.0,9.0,0.0
3673,70.0,200.0,7.0,10.0,0.0
3674,75.0,200.0,7.0,0.0,0.0
3675,75.0,200.0,7.0,1.0,0.0
3676,75.0,200.0,7.0,2.0,0.0
3677,75.0,200.0,7.0,3.0,0.0
3678,75.0,200.0,7.0,4.0,0.0
3679,75.0,200.0,7.0,5.0,0.0
3680,75.0,200.0,7.0,6.0,0.0
3681,75.0,200.0,7.0,7.0,0.0
3682,75.0,200.0,7.0,8.0,0.0
3683,75.0,200.0,7.0,9.0,0.0
